relative_displacement_m,Q1_N,Q2_N
6.666666666666667e-9,1.205171039061519e-5,-1.205171039061519e-5
6.733333333333333e-9,1.2172227494521342e-5,-1.2172227494521342e-5
6.8000000000000005e-9,1.2292744598427495e-5,-1.2292744598427495e-5
6.866666666666667e-9,1.2413261702333647e-5,-1.2413261702333647e-5
6.933333333333333e-9,1.2533778806239798e-5,-1.2533778806239798e-5
7.0e-9,1.265429591014595e-5,-1.265429591014595e-5
7.066666666666667e-9,1.2774813014052103e-5,-1.2774813014052103e-5
7.1333333333333335e-9,1.2895330117958254e-5,-1.2895330117958254e-5
7.2e-9,1.3015847221864406e-5,-1.3015847221864406e-5
7.266666666666667e-9,1.3136364325770559e-5,-1.3136364325770559e-5
7.333333333333334e-9,1.325688142967671e-5,-1.325688142967671e-5
7.4e-9,1.3377398533582862e-5,-1.3377398533582862e-5
7.466666666666667e-9,1.3497915637489015e-5,-1.3497915637489015e-5
7.533333333333333e-9,1.3618432741395165e-5,-1.3618432741395165e-5
7.6e-9,1.3738949845301318e-5,-1.3738949845301318e-5
7.666666666666667e-9,1.3859466949207471e-5,-1.3859466949207471e-5
7.733333333333333e-9,1.397998405311362e-5,-1.397998405311362e-5
7.8e-9,1.4100501157019774e-5,-1.4100501157019774e-5
7.866666666666668e-9,1.4221018260925927e-5,-1.4221018260925927e-5
7.933333333333333e-9,1.4341535364832077e-5,-1.4341535364832077e-5
8.0e-9,1.446205246873823e-5,-1.446205246873823e-5
8.066666666666666e-9,1.458256957264438e-5,-1.458256957264438e-5
8.133333333333333e-9,1.4703086676550533e-5,-1.4703086676550533e-5
8.2e-9,1.4823603780456686e-5,-1.4823603780456686e-5
8.266666666666666e-9,1.4944120884362836e-5,-1.4944120884362836e-5
8.333333333333334e-9,1.5064637988268989e-5,-1.5064637988268989e-5
8.4e-9,1.5185155092175142e-5,-1.5185155092175142e-5
8.466666666666666e-9,1.530567219608129e-5,-1.530567219608129e-5
8.533333333333334e-9,1.5426189299987446e-5,-1.5426189299987446e-5
8.600000000000001e-9,1.5546706403893598e-5,-1.5546706403893598e-5
8.666666666666667e-9,1.566722350779975e-5,-1.566722350779975e-5
8.733333333333334e-9,1.57877406117059e-5,-1.57877406117059e-5
8.8e-9,1.5908257715612052e-5,-1.5908257715612052e-5
8.866666666666667e-9,1.6028774819518204e-5,-1.6028774819518204e-5
8.933333333333334e-9,1.614929192342436e-5,-1.614929192342436e-5
9.0e-9,1.6269809027330507e-5,-1.6269809027330507e-5
9.066666666666667e-9,1.639032613123666e-5,-1.639032613123666e-5
9.133333333333334e-9,1.6510843235142813e-5,-1.6510843235142813e-5
9.2e-9,1.6631360339048964e-5,-1.6631360339048964e-5
9.266666666666667e-9,1.6751877442955116e-5,-1.6751877442955116e-5
9.333333333333334e-9,1.687239454686127e-5,-1.687239454686127e-5
9.4e-9,1.699291165076742e-5,-1.699291165076742e-5
9.466666666666667e-9,1.7113428754673574e-5,-1.7113428754673574e-5
9.533333333333334e-9,1.7233945858579725e-5,-1.7233945858579725e-5
9.6e-9,1.7354462962485876e-5,-1.7354462962485876e-5
9.666666666666667e-9,1.7474980066392028e-5,-1.7474980066392028e-5
9.733333333333333e-9,1.759549717029818e-5,-1.759549717029818e-5
9.8e-9,1.771601427420433e-5,-1.771601427420433e-5
9.866666666666667e-9,1.7836531378110486e-5,-1.7836531378110486e-5
9.933333333333333e-9,1.7957048482016634e-5,-1.7957048482016634e-5
1.0e-8,1.807756558592279e-5,-1.807756558592279e-5
1.0066666666666667e-8,1.819808268982894e-5,-1.819808268982894e-5
1.0133333333333333e-8,1.831859979373509e-5,-1.831859979373509e-5
1.02e-8,1.8439116897641243e-5,-1.8439116897641243e-5
1.0266666666666668e-8,1.8559634001547398e-5,-1.8559634001547398e-5
1.0333333333333333e-8,1.8680151105453546e-5,-1.8680151105453546e-5
1.04e-8,1.88006682093597e-5,-1.88006682093597e-5
1.0466666666666666e-8,1.892118531326585e-5,-1.892118531326585e-5
1.0533333333333333e-8,1.9041702417172004e-5,-1.9041702417172004e-5
1.06e-8,1.9162219521078155e-5,-1.9162219521078155e-5
1.0666666666666666e-8,1.9282736624984306e-5,-1.9282736624984306e-5
1.0733333333333333e-8,1.9403253728890458e-5,-1.9403253728890458e-5
1.08e-8,1.9523770832796613e-5,-1.9523770832796613e-5
1.0866666666666666e-8,1.964428793670276e-5,-1.964428793670276e-5
1.0933333333333334e-8,1.9764805040608916e-5,-1.9764805040608916e-5
1.1000000000000001e-8,1.9885322144515067e-5,-1.9885322144515067e-5
1.1066666666666667e-8,2.000583924842122e-5,-2.000583924842122e-5
1.1133333333333334e-8,2.012635635232737e-5,-2.012635635232737e-5
1.1200000000000001e-8,2.024687345623352e-5,-2.024687345623352e-5
1.1266666666666667e-8,2.0367390560139673e-5,-2.0367390560139673e-5
1.1333333333333334e-8,2.0487907664045828e-5,-2.0487907664045828e-5
1.14e-8,2.0608424767951976e-5,-2.0608424767951976e-5
1.1466666666666667e-8,2.072894187185813e-5,-2.072894187185813e-5
1.1533333333333334e-8,2.0849458975764282e-5,-2.0849458975764282e-5
1.16e-8,2.0969976079670433e-5,-2.0969976079670433e-5
1.1666666666666667e-8,2.1090493183576585e-5,-2.1090493183576585e-5
1.1733333333333334e-8,2.1211010287482736e-5,-2.1211010287482736e-5
1.18e-8,2.1331527391388888e-5,-2.1331527391388888e-5
1.1866666666666667e-8,2.1452044495295043e-5,-2.1452044495295043e-5
1.1933333333333334e-8,2.1572561599201194e-5,-2.1572561599201194e-5
1.2e-8,2.1693078703107346e-5,-2.1693078703107346e-5
1.2066666666666667e-8,2.1813595807013497e-5,-2.1813595807013497e-5
1.2133333333333333e-8,2.193411291091965e-5,-2.193411291091965e-5
1.22e-8,2.20546300148258e-5,-2.20546300148258e-5
1.2266666666666667e-8,2.217514711873195e-5,-2.217514711873195e-5
1.2333333333333333e-8,2.2295664222638103e-5,-2.2295664222638103e-5
1.24e-8,2.2416181326544258e-5,-2.2416181326544258e-5
1.2466666666666667e-8,2.253669843045041e-5,-2.253669843045041e-5
1.2533333333333333e-8,2.265721553435656e-5,-2.265721553435656e-5
1.26e-8,2.2777732638262712e-5,-2.2777732638262712e-5
1.2666666666666668e-8,2.2898249742168863e-5,-2.2898249742168863e-5
1.2733333333333333e-8,2.3018766846075015e-5,-2.3018766846075015e-5
1.28e-8,2.3139283949981166e-5,-2.3139283949981166e-5
1.2866666666666668e-8,2.325980105388732e-5,-2.325980105388732e-5
1.2933333333333333e-8,2.338031815779347e-5,-2.338031815779347e-5
1.3e-8,2.3500835261699624e-5,-2.3500835261699624e-5
1.3066666666666666e-8,2.3621352365605776e-5,-2.3621352365605776e-5
1.3133333333333333e-8,2.3741869469511927e-5,-2.3741869469511927e-5
1.32e-8,2.386238657341808e-5,-2.386238657341808e-5
1.3266666666666666e-8,2.398290367732423e-5,-2.398290367732423e-5
1.3333333333333334e-8,2.410342078123038e-5,-2.410342078123038e-5
1.3400000000000001e-8,2.4223937885136536e-5,-2.4223937885136536e-5
1.3466666666666666e-8,2.4344454989042684e-5,-2.4344454989042684e-5
1.3533333333333334e-8,2.446497209294884e-5,-2.446497209294884e-5
1.3600000000000001e-8,2.458548919685499e-5,-2.458548919685499e-5
1.3666666666666667e-8,2.4706006300761142e-5,-2.4706006300761142e-5
1.3733333333333334e-8,2.4826523404667293e-5,-2.4826523404667293e-5
1.38e-8,2.4947040508573445e-5,-2.4947040508573445e-5
1.3866666666666667e-8,2.5067557612479596e-5,-2.5067557612479596e-5
1.3933333333333334e-8,2.518807471638575e-5,-2.518807471638575e-5
1.4e-8,2.53085918202919e-5,-2.53085918202919e-5
1.4066666666666667e-8,2.5429108924198054e-5,-2.5429108924198054e-5
1.4133333333333334e-8,2.5549626028104205e-5,-2.5549626028104205e-5
1.42e-8,2.5670143132010357e-5,-2.5670143132010357e-5
1.4266666666666667e-8,2.579066023591651e-5,-2.579066023591651e-5
1.4333333333333334e-8,2.5911177339822663e-5,-2.5911177339822663e-5
1.44e-8,2.603169444372881e-5,-2.603169444372881e-5
1.4466666666666667e-8,2.6152211547634966e-5,-2.6152211547634966e-5
1.4533333333333334e-8,2.6272728651541118e-5,-2.6272728651541118e-5
1.46e-8,2.639324575544727e-5,-2.639324575544727e-5
1.4666666666666667e-8,2.651376285935342e-5,-2.651376285935342e-5
1.4733333333333333e-8,2.6634279963259572e-5,-2.6634279963259572e-5
1.48e-8,2.6754797067165723e-5,-2.6754797067165723e-5
1.4866666666666667e-8,2.6875314171071878e-5,-2.6875314171071878e-5
1.4933333333333335e-8,2.699583127497803e-5,-2.699583127497803e-5
1.5000000000000002e-8,2.7116348378884184e-5,-2.7116348378884184e-5
1.5066666666666666e-8,2.723686548279033e-5,-2.723686548279033e-5
1.5133333333333333e-8,2.7357382586696484e-5,-2.7357382586696484e-5
1.52e-8,2.7477899690602635e-5,-2.7477899690602635e-5
1.5266666666666668e-8,2.759841679450879e-5,-2.759841679450879e-5
1.5333333333333335e-8,2.7718933898414942e-5,-2.7718933898414942e-5
1.54e-8,2.783945100232109e-5,-2.783945100232109e-5
1.5466666666666666e-8,2.795996810622724e-5,-2.795996810622724e-5
1.5533333333333333e-8,2.8080485210133396e-5,-2.8080485210133396e-5
1.56e-8,2.8201002314039548e-5,-2.8201002314039548e-5
1.5666666666666668e-8,2.8321519417945702e-5,-2.8321519417945702e-5
1.5733333333333335e-8,2.8442036521851854e-5,-2.8442036521851854e-5
1.58e-8,2.8562553625758002e-5,-2.8562553625758002e-5
1.5866666666666666e-8,2.8683070729664153e-5,-2.8683070729664153e-5
1.5933333333333334e-8,2.8803587833570308e-5,-2.8803587833570308e-5
1.6e-8,2.892410493747646e-5,-2.892410493747646e-5
1.6066666666666668e-8,2.9044622041382614e-5,-2.9044622041382614e-5
1.6133333333333332e-8,2.916513914528876e-5,-2.916513914528876e-5
1.62e-8,2.9285656249194914e-5,-2.9285656249194914e-5
1.6266666666666667e-8,2.9406173353101065e-5,-2.9406173353101065e-5
1.6333333333333334e-8,2.952669045700722e-5,-2.952669045700722e-5
1.64e-8,2.9647207560913372e-5,-2.9647207560913372e-5
1.646666666666667e-8,2.9767724664819527e-5,-2.9767724664819527e-5
1.6533333333333332e-8,2.988824176872567e-5,-2.988824176872567e-5
1.66e-8,3.0008758872631826e-5,-3.0008758872631826e-5
1.6666666666666667e-8,3.0129275976537978e-5,-3.0129275976537978e-5
1.6733333333333334e-8,3.0249793080444132e-5,-3.0249793080444132e-5
1.68e-8,3.0370310184350284e-5,-3.0370310184350284e-5
1.6866666666666665e-8,3.0490827288256432e-5,-3.0490827288256432e-5
1.6933333333333333e-8,3.061134439216258e-5,-3.061134439216258e-5
1.7e-8,3.073186149606874e-5,-3.073186149606874e-5
1.7066666666666667e-8,3.085237859997489e-5,-3.085237859997489e-5
1.7133333333333335e-8,3.097289570388104e-5,-3.097289570388104e-5
1.7200000000000002e-8,3.1093412807787196e-5,-3.1093412807787196e-5
1.7266666666666666e-8,3.1213929911693344e-5,-3.1213929911693344e-5
1.7333333333333333e-8,3.13344470155995e-5,-3.13344470155995e-5
1.74e-8,3.145496411950565e-5,-3.145496411950565e-5
1.7466666666666668e-8,3.15754812234118e-5,-3.15754812234118e-5
1.7533333333333335e-8,3.1695998327317957e-5,-3.1695998327317957e-5
1.76e-8,3.1816515431224105e-5,-3.1816515431224105e-5
1.7666666666666666e-8,3.193703253513025e-5,-3.193703253513025e-5
1.7733333333333333e-8,3.205754963903641e-5,-3.205754963903641e-5
1.78e-8,3.217806674294256e-5,-3.217806674294256e-5
1.7866666666666668e-8,3.229858384684872e-5,-3.229858384684872e-5
1.7933333333333335e-8,3.2419100950754865e-5,-3.2419100950754865e-5
1.8e-8,3.253961805466101e-5,-3.253961805466101e-5
1.8066666666666666e-8,3.266013515856717e-5,-3.266013515856717e-5
1.8133333333333334e-8,3.278065226247332e-5,-3.278065226247332e-5
1.82e-8,3.290116936637947e-5,-3.290116936637947e-5
1.8266666666666668e-8,3.3021686470285626e-5,-3.3021686470285626e-5
1.8333333333333332e-8,3.3142203574191774e-5,-3.3142203574191774e-5
1.84e-8,3.326272067809793e-5,-3.326272067809793e-5
1.8466666666666667e-8,3.338323778200408e-5,-3.338323778200408e-5
1.8533333333333334e-8,3.350375488591023e-5,-3.350375488591023e-5
1.86e-8,3.3624271989816386e-5,-3.3624271989816386e-5
1.866666666666667e-8,3.374478909372254e-5,-3.374478909372254e-5
1.8733333333333332e-8,3.386530619762868e-5,-3.386530619762868e-5
1.88e-8,3.398582330153484e-5,-3.398582330153484e-5
1.8866666666666667e-8,3.410634040544099e-5,-3.410634040544099e-5
1.8933333333333334e-8,3.422685750934715e-5,-3.422685750934715e-5
1.9e-8,3.4347374613253295e-5,-3.4347374613253295e-5
1.906666666666667e-8,3.446789171715945e-5,-3.446789171715945e-5
1.9133333333333333e-8,3.45884088210656e-5,-3.45884088210656e-5
1.92e-8,3.470892592497175e-5,-3.470892592497175e-5
1.9266666666666667e-8,3.48294430288779e-5,-3.48294430288779e-5
1.9333333333333334e-8,3.4949960132784056e-5,-3.4949960132784056e-5
1.9400000000000002e-8,3.507047723669021e-5,-3.507047723669021e-5
1.9466666666666666e-8,3.519099434059636e-5,-3.519099434059636e-5
1.9533333333333333e-8,3.531151144450251e-5,-3.531151144450251e-5
1.96e-8,3.543202854840866e-5,-3.543202854840866e-5
1.9666666666666667e-8,3.5552545652314816e-5,-3.5552545652314816e-5
1.9733333333333335e-8,3.567306275622097e-5,-3.567306275622097e-5
1.9800000000000002e-8,3.579357986012712e-5,-3.579357986012712e-5
1.9866666666666666e-8,3.591409696403327e-5,-3.591409696403327e-5
1.9933333333333333e-8,3.603461406793942e-5,-3.603461406793942e-5
2.0e-8,3.615513117184558e-5,-3.615513117184558e-5
