position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-1.3808e-5,0.0008666666666666666,-1.3808e-5,-1.3808e-5,0.0008666666666666666,0.0008666666666666666,-1.847928128930593e-6,-1.04955150440748e-5,1.0697650749938006e-8
-1.3808e-5,0.0009,-1.3808e-5,-1.3808e-5,0.0009,0.0009,-1.919002287735616e-6,-1.0899188699616137e-5,1.1536371888616578e-8
-1.3808e-5,0.0009333333333333333,-1.3808e-5,-1.3808e-5,0.0009333333333333333,0.0009333333333333333,-1.990076446540639e-6,-1.1302862355157477e-5,1.2406742881584907e-8
-1.3808e-5,0.0009666666666666667,-1.3808e-5,-1.3808e-5,0.0009666666666666667,0.0009666666666666667,-2.0611506053456616e-6,-1.1706536010698814e-5,1.3308763728842993e-8
-1.3808e-5,0.001,-1.3808e-5,-1.3808e-5,0.001,0.001,-2.1322247641506843e-6,-1.2110209666240154e-5,1.4242434430390836e-8
-1.3806000000000001e-5,-0.001,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.001,-0.001,2.1308603851857352e-6,1.211203729627819e-5,1.4242897681463924e-8
-1.3806000000000001e-5,-0.0009666666666666667,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0009666666666666667,-0.0009666666666666667,2.0598317056795443e-6,1.1708302719735582e-5,1.3309196611234622e-8
-1.3806000000000001e-5,-0.0009333333333333333,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0009333333333333333,-0.0009333333333333333,1.988803026173353e-6,1.1304568143192976e-5,1.2407146424741907e-8
-1.3806000000000001e-5,-0.0009,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0009,-0.0009,1.9177743466671617e-6,1.0900833566650369e-5,1.1536747121985779e-8
-1.3806000000000001e-5,-0.0008666666666666666,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0008666666666666666,-0.0008666666666666666,1.8467456671609706e-6,1.0497098990107764e-5,1.0697998702966235e-8
-1.3806000000000001e-5,-0.0008333333333333334,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0008333333333333334,-0.0008333333333333334,1.7757169876547797e-6,1.0093364413565158e-5,9.890901167683283e-9
-1.3806000000000001e-5,-0.0008,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0008,-0.0008,1.7046883081485883e-6,9.689629837022551e-6,9.115454516136913e-9
-1.3806000000000001e-5,-0.0007666666666666667,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0007666666666666667,-0.0007666666666666667,1.6336596286423972e-6,9.285895260479945e-6,8.37165874832713e-9
-1.3806000000000001e-5,-0.0007333333333333333,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0007333333333333333,-0.0007333333333333333,1.5626309491362059e-6,8.882160683937338e-6,7.659513864253932e-9
-1.3806000000000001e-5,-0.0007,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0007,-0.0007,1.4916022696300148e-6,8.478426107394733e-6,6.979019863917323e-9
-1.3806000000000001e-5,-0.0006666666666666666,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0006666666666666666,-0.0006666666666666666,1.4205735901238234e-6,8.074691530852126e-6,6.3301767473173e-9
-1.3806000000000001e-5,-0.0006333333333333333,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0006333333333333333,-0.0006333333333333333,1.3495449106176323e-6,7.670956954309519e-6,5.7129845144538625e-9
-1.3806000000000001e-5,-0.0006,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0006,-0.0006,1.2785162311114412e-6,7.267222377766913e-6,5.1274431653270115e-9
-1.3806000000000001e-5,-0.0005666666666666667,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0005666666666666667,-0.0005666666666666667,1.20748755160525e-6,6.863487801224308e-6,4.5735526999367495e-9
-1.3806000000000001e-5,-0.0005333333333333334,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0005333333333333334,-0.0005333333333333334,1.136458872099059e-6,6.459753224681701e-6,4.051313118283072e-9
-1.3806000000000001e-5,-0.0005,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0005,-0.0005,1.0654301925928676e-6,6.056018648139095e-6,3.560724420365981e-9
-1.3806000000000001e-5,-0.00046666666666666666,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.00046666666666666666,-0.00046666666666666666,9.944015130866765e-7,5.652284071596488e-6,3.1017866061854768e-9
-1.3806000000000001e-5,-0.0004333333333333333,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0004333333333333333,-0.0004333333333333333,9.233728335804853e-7,5.248549495053882e-6,2.674499675741559e-9
-1.3806000000000001e-5,-0.0004,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0004,-0.0004,8.523441540742942e-7,4.844814918511276e-6,2.278863629034228e-9
-1.3806000000000001e-5,-0.00036666666666666667,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.00036666666666666667,-0.00036666666666666667,7.813154745681029e-7,4.441080341968669e-6,1.914878466063483e-9
-1.3806000000000001e-5,-0.0003333333333333333,-1.3806000000000001e-5,-1.3806000000000001e-5,-0.0003333333333333333,-0.0003333333333333333,7.102867950619117e-7,4.037345765426063e-6,1.582544186829325e-9
