x2_m,Q_v0_N,Q_vminus_N,Q_vplus_N
-1.0311466666666668e-5,1.078466858695363e-21,1.1325052000065293e-21,1.0244285173841968e-21
-1.0265433333333335e-5,1.0287989032257964e-21,1.080354621417505e-21,9.772431850340878e-22
-1.02194e-5,9.820296003876608e-22,1.0312476348135783e-21,9.328115659617434e-22
-1.0173366666666668e-5,9.379548028747643e-22,9.849698855946792e-22,8.909397201548496e-22
-1.0127333333333334e-5,8.963871393744666e-22,9.413246339548655e-22,8.514496447940678e-22
-1.0081300000000001e-5,8.571544437979245e-22,9.00131105574094e-22,8.14177782021755e-22
-1.0035266666666669e-5,8.200983491339211e-22,8.612230151647544e-22,7.789736831030877e-22
-9.989233333333334e-6,7.850730268787107e-22,8.244472428730198e-22,7.456988108844016e-22
-9.943200000000002e-6,7.519440554007064e-22,7.896626460617824e-22,7.142254647396306e-22
-9.897166666666667e-6,7.205874026763426e-22,7.567389911833227e-22,6.844358141693625e-22
-9.851133333333335e-6,6.908885106302321e-22,7.255559923364899e-22,6.562210289239743e-22
-9.8051e-6,6.627414698694853e-22,6.960024447377503e-22,6.2948049500122025e-22
-9.759066666666668e-6,6.360482749534178e-22,6.679754427543952e-22,6.041211071524403e-22
-9.713033333333335e-6,6.107181515146975e-22,6.413796733817605e-22,5.800566296476346e-22
-9.667e-6,5.866669475713539e-22,6.161267771208518e-22,5.572071180218561e-22
-9.620966666666668e-6,5.638165822616896e-22,5.921347691500161e-22,5.354983953733632e-22
-9.574933333333334e-6,5.42094546014184e-22,5.693275145033575e-22,5.148615775250105e-22
-9.528900000000001e-6,5.214334468470929e-22,5.476342516853319e-22,4.952326420088539e-22
-9.482866666666669e-6,5.017705980907476e-22,5.269891597791775e-22,4.765520364023178e-22
-9.436833333333334e-6,4.830476433507689e-22,5.0733096465830585e-22,4.58764322043232e-22
-9.390800000000002e-6,4.65210214992093e-22,4.886025803945462e-22,4.418178495896398e-22
-9.344766666666667e-6,4.482076228301451e-22,4.707507823838947e-22,4.256644632763955e-22
-9.298733333333335e-6,4.319925700738314e-22,4.53725909086673e-22,4.102592310609898e-22
-9.2527e-6,4.1652089388129833e-22,4.374815896110936e-22,3.9556019815150318e-22
-9.206666666666668e-6,4.01751328169046e-22,4.219744946628463e-22,3.815281616752456e-22
-9.160633333333335e-6,3.876452865624385e-22,4.0716410864315323e-22,3.681264644817237e-22
-9.1146e-6,3.741666635950148e-22,3.9301252090806287e-22,3.553208062819668e-22
-9.068566666666668e-6,3.6128165245861907e-22,3.794842344061061e-22,3.4307907051113204e-22
-9.022533333333334e-6,3.489585777792926e-22,3.665459900930024e-22,3.313711654655828e-22
-8.976500000000001e-6,3.371677420477118e-22,3.541666056836386e-22,3.20168878411785e-22
-8.930466666666667e-6,3.2588128446990596e-22,3.423168274453429e-22,3.094457414944691e-22
-8.884433333333334e-6,3.1507305112618366e-22,3.309691938647775e-22,2.991769083875898e-22
-8.838400000000002e-6,3.047184754351742e-22,3.200979101352031e-22,2.8933904073514534e-22
-8.792366666666667e-6,2.947944680173576e-22,3.096787325132058e-22,2.7991020352150943e-22
-8.746333333333335e-6,2.852793151395979e-22,2.9968886168547887e-22,2.7086976859371694e-22
-8.7003e-6,2.7615258500025217e-22,2.9010684436820866e-22,2.621983256322957e-22
-8.654266666666668e-6,2.6739504118441435e-22,2.809124824351026e-22,2.538775999337261e-22
-8.608233333333335e-6,2.5898856268163787e-22,2.7208674893602064e-22,2.458903764272551e-22
-8.5622e-6,2.509160699149057e-22,2.6361171042741654e-22,2.3822042940239487e-22
-8.516166666666668e-6,2.4316145628034026e-22,2.554704550890564e-22,2.308524574716241e-22
-8.470133333333334e-6,2.3570952474279354e-22,2.476470261494121e-22,2.23772023336175e-22
-8.424100000000001e-6,2.285459290736214e-22,2.401263601853484e-22,2.1696549796189443e-22
-8.378066666666667e-6,2.2165711935400696e-22,2.3289422990063684e-22,2.1042000880737708e-22
-8.332033333333334e-6,2.150302914007166e-22,2.259371910230248e-22,2.041233917784084e-22
-8.286000000000002e-6,2.0865333980139781e-22,2.1924253299132323e-22,1.9806414661147237e-22
-8.239966666666667e-6,2.0251481427389675e-22,2.1279823313271624e-22,1.9223139541507724e-22
-8.193933333333335e-6,1.96603879088827e-22,2.0659291405648444e-22,1.8661484412116955e-22
-8.1479e-6,1.909102753170419e-22,2.006158040138777e-22,1.812047466202061e-22
-8.101866666666668e-6,1.854242856840017e-22,1.9485669999522795e-22,1.7599187137277546e-22
