t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.3522,352200.0,-10.681196400289188,-10.681743465355995,-0.027141631749538705,2.1758408204724762e-13,6.329805250118094e-19,-3028.2565346440056
0.35225,352250.0,-10.66608271835858,-10.666721415322955,-0.04346073054618569,2.175842351056229e-13,6.33012785055699e-19,-3043.278584677045
0.3523,352300.0,-10.644746656317633,-10.645459748860555,-0.05686381031791253,2.1758453932588588e-13,6.32985901685791e-19,-3064.540251139447
0.35235,352350.0,-10.618250219240258,-10.619021045216266,-0.06742672313967983,2.1758500363787768e-13,6.334611169477027e-19,-3090.9789547837354
0.3524,352400.0,-10.587621356704446,-10.588434109803648,-0.07527969284606245,2.175856140867636e-13,6.330214704521308e-19,-3121.565890196352
0.35245,352450.0,-10.553852385366776,-10.554692299505275,-0.08058968792334752,2.1758634123611085e-13,6.333965968599236e-19,-3155.3077004947254
0.3525,352500.0,-10.517899117484001,-10.518752574588806,-0.083545096328584,2.1758714679457635e-13,6.330586935796957e-19,-3191.2474254111944
0.35255,352550.0,-10.480680460813776,-10.481535023638605,-0.08434307732570412,2.1758798911559106e-13,6.333763309349161e-19,-3228.4649763613966
0.3526,352600.0,-10.44307829488927,-10.443922697734504,-0.08317965003316227,2.1758882746693376e-13,6.331856658037226e-19,-3266.0773022654976
0.35265,352650.0,-10.405937470125433,-10.40676155909794,-0.08024233825618705,2.1758962512954221e-13,6.334623577186216e-19,-3303.23844090206
0.3527,352700.0,-10.370065812880163,-10.37086047047718,-0.07570490722237053,2.1759035148132218e-13,6.333713678512407e-19,-3339.1395295228212
0.35275,352750.0,-10.336234053737154,-10.336991094295907,-0.069723989739151,2.175909832679438e-13,6.336017376518368e-19,-3373.0089057040936
0.3528,352800.0,-10.305175622800226,-10.305887687130905,-0.0624369501244869,2.1759150526395037e-13,6.335322544803823e-19,-3404.1123128690947
0.35285,352850.0,-10.277586278874026,-10.278246716123368,-0.05396092410197306,2.1759191051935026e-13,6.336910731579925e-19,-3431.7532838766324
0.3529,352900.0,-10.254123555726348,-10.254726309184646,-0.04439243094022449,2.175922003523691e-13,6.335641009339656e-19,-3455.2736908153556
0.35295,352950.0,-10.235406021805579,-10.23594551414427,-0.03380757994834386,2.1759238423031872e-13,6.33643923863077e-19,-3474.0544858557305
0.353,353000.0,-10.222012358514304,-10.222483379248146,-0.022262449688802626,2.1759247964246852e-13,6.334003191726801e-19,-3487.516620751855
0.35305,353050.0,-10.21448026803138,-10.2148778688529,-0.00979365604904543,2.1759251205884876e-13,6.33344898071639e-19,-3495.1221311471004
0.3531,353100.0,-10.213305225639568,-10.213624613016949,0.003581118714230738,2.1759251503852018e-13,6.331455475440138e-19,-3496.3753869830525
0.35315,353150.0,-10.218939092662247,-10.219175532309993,0.017862687378042134,2.1759253055414734e-13,6.330921943945041e-19,-3490.824467690007
0.3532,353200.0,-10.231788607413797,-10.23193732593873,0.03307003208050173,2.1759260958033406e-13,6.331232136674748e-19,-3478.0626740612697
0.35325,353250.0,-10.252213770259782,-10.252269859933804,0.04924027668891937,2.1759281300506174e-13,6.326376586479062e-19,-3457.730140066196
0.3533,353300.0,-10.28052613815457,-10.280484467407398,0.06642883584783779,2.175932129245972e-13,6.324962107631596e-19,-3429.515532592604
0.35335,353350.0,-10.31698704300366,-10.316842160275655,0.08471004889042995,2.1759389438727414e-13,6.315801082347572e-19,-3393.157839724346
0.3534,353400.0,-10.361805745108237,-10.361551790306684,0.1041778995780694,2.1759495768886434e-13,6.312893542494448e-19,-3348.4482096933157
0.35345,353450.0,-10.415137533725549,-10.414768138358534,0.12494766256846926,2.1759652131855028e-13,6.301726604224982e-19,-3295.231861641467
0.3535,353500.0,-10.477081782581255,-10.476589978591795,0.14715751061815868,2.175987257259699e-13,6.297615516580593e-19,-3233.4100214082064
0.35355,353550.0,-10.54767997065133,-10.547058083007922,0.17097145111673154,2.1760173808799488e-13,6.284905886468716e-19,-3162.941916992079
