t_s,t_ms,tau_us,x1_um,x2_um,tip_overlap_nm,bend_nm,v1_mm_s,v2_mm_s,Vout_mV,C_pF,PR_pW,Qe2_uN,Qwall2_uN,Qbend2_uN,Qfilm2_uN,ER_pJ,Wbase_nJ,Wbias_nJ,Dfilm_nJ,Dwall_nJ,Dstruct_nJ,deltaE_nJ,residual_aJ,a_g
0.15325,153.25,153250.0,-8.004099539060807,-8.003834597014047,-5706.165402985954,0.2649420467595116,-1.5226243646621336,-1.5212864433848894,0.07911529399518119,5.778720374323427,0.014902927961771315,-0.13770325478306814,1.8790571760719028e-16,-0.47895072267636934,0.8973927260573721,0.022002748121817746,0.44356016020295497,0.0011761190193578044,0.33624282797193117,3.302447616566841e-5,0.0,0.10843842410608755,0.07999343171512967,1.7125469953030972
0.1533,153.29999999999998,153300.0,-8.085021561703822,-8.084687868189139,-5625.312131810862,0.3336935146842771,-1.714458630426631,-1.7130454892220897,0.09108137343663686,5.782117898948991,0.01975194425500976,-0.14093735227722382,1.9941628732124752e-16,-0.6032366397302108,1.029770895577316,0.02200361035279521,0.446482474855817,0.0012064883667491548,0.33636978306786425,3.302447616566841e-5,0.0,0.11126415214778557,0.07960217528539208,1.737903090466461
0.15335,153.35,153350.0,-8.175556921637202,-8.175150522656553,-5534.849477343448,0.40639898064874014,-1.9069832875938522,-1.9054869532318768,0.10385210768731738,5.786007595619303,0.025679191121662295,-0.14467248065920332,2.1306615767868292e-16,-0.7346704226729766,1.1702409650627843,0.022004741270162838,0.4497998993070558,0.0012412728992343745,0.3365316105139845,3.3024476165668426e-5,0.0,0.11445453255434603,0.07947628873591916,1.7632050875394707
0.1534,153.4,153400.0,-8.275713761760938,-8.275230330247796,-5434.769669752205,0.4834315131418439,-2.099139493077776,-2.097553151424131,0.11750251115527473,5.790423010049474,0.032873428875703485,-0.14895573176127014,2.2925539563157027e-16,-0.8739264885123577,1.3195320884790684,0.02200619936855691,0.45352281161270147,0.0012807731286203566,0.3367337763008747,3.302447616566843e-5,0.0,0.11801477784393577,0.07902289036266354,1.7884519260945893
0.15345,153.45000000000002,153450.0,-8.38544672774361,-8.384881512738781,-5325.118487261219,0.5652150048265703,-2.28984640423082,-2.2881598350437975,0.13211661213028522,5.795400860940103,0.041559045716152924,-0.15384148830833233,2.4848680344315624e-16,-1.021771131989999,1.4784764214541601,0.02200805344541966,0.45765955069221637,0.001325317948163523,0.3369820989902214,3.3024476165668446e-5,0.0,0.12194773719940537,0.07885791952924749,1.813642547366468
0.1535,153.5,153500.0,-8.504655895716418,-8.504003661066198,-5205.996338933803,0.6522346502206068,-2.4780022755681266,-2.476206291736534,0.14778831195681486,5.800981415869327,0.052003297978678156,-0.15939283467125653,2.713966655910703e-16,-1.1790814666774427,1.648020202036619,0.022010384554975577,0.4622162617478385,0.0013752679969552492,0.33728274640850747,3.3024476165668446e-5,0.0,0.12625374855400145,0.07843585062169231,1.8387758942974253
0.15355,153.54999999999998,153550.0,-8.633185758830594,-8.632440725853565,-5077.559274146436,0.7450329770301986,-2.662485737273276,-2.6605677901097966,0.16462228068312865,5.807208902757009,0.06452498880313046,-0.16568326347200815,2.9879606364527636e-16,-1.3468382505938719,1.8292279747336944,0.022013288364479276,0.46719674179208714,0.0014310193427437424,0.3376422297761438,3.302447616566845e-5,0.0,0.13093049367239487,0.07823789596135071,1.86385091158275
0.1536,153.6,153600.0,-8.770824274513265,-8.769980054585226,-4940.019945414776,0.844219928039424,-2.8421569349916194,-2.8401051961678627,0.1827352293387476,5.814131964312824,0.07950515247972545,-0.17279875356234695,3.3172748368768514e-16,-1.5261441118075705,2.023294030806768,0.02201687798654316,0.4726022855899251,0.0014930075444575628,0.33806739371954,3.302447616566846e-5,0.0,0.1359728581385215,0.07783102649755119,1.888866545715995
0.15365,153.65,153650.0,-8.917301974154832,-8.916351504501735,-4793.648495498266,0.950469653096574,-3.0158589118913395,-3.013658215017911,0.20225729525194566,5.821804166242107,0.09740003210150647,-0.18084031926424032,3.715426706821866e-16,-1.7182177491282598,2.231546459005543,0.022021287407445956,0.47843153231160146,0.0015617121948974294,0.3385654002827265,3.302447616566846e-5,0.0,0.14137279853780507,0.07760582657578363,1.9138217450343
0.1537,153.70000000000002,153700.0,-9.072291141558594,-9.071226613712083,-4638.773386287919,1.0645278465116461,-3.182418974829547,-3.1800546950664357,0.2233339173074768,5.830284570165347,0.11875723480929258,-0.18992715842359734,4.200115265454272e-16,-1.9244071963355427,2.45545752824733,0.02202667563335167,0.4846803133980878,0.001637662036433784,0.339143704405462,3.3024476165668473e-5,0.0,0.14711921995449198,0.07723142395102682,1.9387154597634453
0.15375,153.75,153750.0,-9.235405068717741,-9.234217860920337,-4475.7821390796635,1.1872077974043926,-3.3406504545341584,-3.3381046686428975,0.246127910612534,5.8396383861828625,0.1442355913868846,-0.20020056889836932,4.794756824160182e-16,-2.146182682169684,2.696645415841133,0.022033231741058677,0.49134150223618556,0.0017214407874195797,0.33981001783941633,3.302447616566849e-5,0.0,0.15319786755323245,0.07695038933791193,1.9635466420631333
0.1538,153.79999999999998,153800.0,-9.406197404678151,-9.404878010245703,-4305.121989754299,1.3193944324485816,-3.4893546814098415,-3.4866098315194076,0.27082221689374697,5.849937721584232,0.1746301741981994,-0.21182885584138403,5.530686196546002e-16,-2.3851439386290605,2.956880897579081,0.02204118103677481,0.49840486658869915,0.001813693820739723,0.340572257688953,3.302447616566851e-5,0.0,0.15959123714002343,0.07674007866717032,1.9883142460719962
0.15385,153.85,153850.0,-9.584161619233088,-9.582699584047841,-4127.30041595216,1.462035185246461,-3.6273236418797725,-3.624359577259595,0.2976230513205717,5.861262447764991,0.21090352542230395,-0.22501352929169405,6.450349134971061e-16,-2.643003695021967,3.2380834867454054,0.02205079262322021,0.5058569250091653,0.001915135895150545,0.3414384751437092,3.3024476165668514e-5,0.0,0.16627851056838103,0.07656321711244883,2.0130172279526337
0.1539,153.9,153900.0,-9.768730614539258,-9.767114475534088,-3942.8855244659126,1.616139005169767,-3.7533432845976242,-3.7501396512441945,0.32676393690840905,5.873701211005691,0.2542254058663874,-0.2399971937330081,7.612010436390617e-16,-2.921585886192447,3.542318772772366,0.022062388722259244,0.5136808090503974,0.0020265601636383274,0.3424167590788903,3.3024476165668534e-5,0.0,0.17323552334692718,0.07666971661631503,2.0376545459365834
0.15395,153.95000000000002,153950.0,-9.959276529560816,-9.957493771620223,-3752.5062283797774,1.782757940591709,-3.866197971788882,-3.8627333839403892,0.35851061861007,5.8873526220739985,0.30602348489565495,-0.2570736809471469,9.096804910631578e-16,-3.2227923594871255,3.8717842547287757,0.022076356255504047,0.5218561336781465,0.002148848769058087,0.3435151086492372,3.3024476165668555e-5,0.0,0.1804347730422015,0.07665529265438363,2.0622251603691617
0.154,154.0,154000.0,-10.155110799731881,-10.153147825384508,-3556.8521746154934,1.9629743473731756,-3.9646763279057393,-3.9609284997693446,0.39316718319359595,5.902326667401697,0.36804865223901584,-0.27660118385303667,1.1019490009420156e-15,-3.548579750812256,4.228788108269115,0.02209316129704274,0.5303588792393062,0.00228298540901644,0.3447412682309273,3.302447616566858e-5,0.0,0.18784547885732908,0.07739639478444287,2.0867280337543774
0.15405,154.04999999999998,154050.0,-10.355484554882556,-10.353326686983344,-3356.673313016657,2.1578678992130413,-4.047578970801719,-4.043527693373892,0.4310840448706606,5.918746401208428,0.44246060414773747,-0.2990194549742428,1.3545160709578456e-15,-3.9008998473781173,4.615717503675576,0.02211336728167268,0.5391612894378374,0.002430070385204933,0.346102517961302,3.3024476165668616e-5,0.0,0.1954337040961528,0.0778598227226257,2.1111621307996367
0.1541,154.1,154100.0,-10.55958946420993,-10.557220983020073,-3152.779016979928,2.368481189857018,-4.113728824158354,-4.1093521091122875,0.47266773512954435,5.936749995959763,0.5319399710297454,-0.3248725743529013,1.6915774551795917e-15,-4.281637404866468,5.0349845726395595,0.022137658111877186,0.5482317912290854,0.0025913388392208234,0.34760541314353727,3.302447616566867e-5,0.0,0.20316255487003887,0.07954742626859873,2.135526418460445
0.15415,154.15,154150.0,-10.7665591700336,-10.76396340715844,-2946.0365928415604,2.5957628751606507,-4.161984406318989,-4.157267313926655,0.5183946639293006,5.9564932608032555,0.6398405418818393,-0.3548394584825522,2.149324319702351e-15,-4.692507362122017,5.488968565155334,0.0221668678212122,0.5575349443748252,0.0027681831102832318,0.3492554669194357,3.302447616566873e-5,0.0,0.210992469302443,0.08075717791445754,2.1598198659850323
0.1542,154.20000000000002,154200.0,-10.975471487454524,-10.972630988096318,-2737.3690119036833,2.8404993582049936,-4.191257422220719,-4.1861828660991875,0.5688280789137593,5.978152780166707,0.7703937699064712,-0.38977528967800895,2.783118063730176e-15,-5.1349313444722355,5.979911333426567,0.022202019072933336,0.5670314305307822,0.0029621806047855927,0.35105677271550295,3.302447616566883e-5,0.0,0.21888161200864586,0.08381971073485854,2.1840414449588943
0.15425,154.25,154250.0,-11.185351594649756,-11.182248375724823,-2527.7516242751767,3.1032189249316504,-4.200534835520337,-4.195100194199658,0.6246435320624714,6.001929894857174,0.9289989098749518,-0.43076861837700864,3.679784371559701e-15,-5.609864364292871,6.509826728791004,0.022244373880434452,0.5766780945007054,0.003175129060413204,0.3530115668898849,3.3024476165668955e-5,0.0,0.22678638790743336,0.0862457280739,2.2081901293492643
0.1543,154.29999999999998,154300.0,-11.395176481869253,-11.39179240517867,-2318.207594821332,3.3840766905835102,-4.188907477631485,-4.183108482149486,0.6866612841254324,6.028055851343458,1.1226279026590185,-0.47922138931732094,4.979331073370507e-15,-6.117586832181594,7.080330922087883,0.022295501511717154,0.5864280531092244,0.0034090921727053993,0.35511973816986114,3.3024476165669104e-5,0.0,0.23466208722540075,0.0910094612215929,2.2322648955495064
0.15435,154.35,154350.0,-11.603880987351348,-11.600198285675184,-2109.8017143248167,3.6827016761629974,-4.155604895576767,-4.149462536679228,0.7558977021609713,6.056798615808482,1.360431752695801,-0.5369632318124049,6.9147114638053085e-15,-6.657428108422437,7.692530429193046,0.02235737127133068,0.5962308908457381,0.003666459790349316,0.3573782995841613,3.3024476165669314e-5,0.0,0.24246366929952973,0.0950406742380818,2.2562647224234245
0.1544,154.4,154400.0,-11.810365790256368,-11.806367768357521,-1903.63223164248,3.9980218988474387,-4.100039185232904,-4.0935747193217,0.8336344418718533,6.088472118035642,1.6546342444642774,-0.6064182312534551,9.887535327873095e-15,-7.227450309037014,8.346796794243957,0.022432482237087773,0.6060329645594649,0.0039500295939329895,0.3597808510520413,3.302447616566961e-5,0.0,0.2501466862440561,0.1011022020680821,2.280188591349511
0.15445,154.45000000000002,154450.0,-12.013507791833547,-12.009179755424253,-1700.820244575748,4.328036409293688,-4.0218565346189274,-4.015129981679054,0.9215330400083326,6.123449152683913,2.0219598662547598,-0.6908543883726903,1.461904412289682e-14,-7.82403620472684,9.04270125964115,0.02252404982157025,0.6157778436309067,0.004263120705366534,0.362317077427339,3.302447616567002e-5,0.0,0.257668338488391,0.10544391800700809,2.304035486265035
0.1545,154.5,154500.0,-12.212173336328759,-12.207503743472156,-1502.4962565278452,4.669592856603523,-3.920999558421361,-3.9140828624196238,1.0218028535539676,6.1621799366913095,2.4859073131691214,-0.7947676345331988,2.2467415185533105e-14,-8.441487112480672,9.778846035357745,0.022636282861456653,0.6254069144617418,0.004609737045552271,0.36497234587819505,3.302447616567062e-5,0.0,0.2649886449774475,0.10737559153247254,2.327804393710193
0.15455,154.54999999999998,154550.0,-12.405234757484777,-12.400216723869201,-1309.7832761308002,5.0180336155765755,-3.797777981907903,-3.790780955618039,1.1374867908069062,6.205219754035739,3.0806576172861773,-0.9244933684591549,3.613784519281197e-14,-9.07138317979508,10.553015810006968,0.02277481123774797,0.6348601813451181,0.0049948099357503975,0.36772749250894243,3.3024476165671516e-5,0.0,0.2720716995922185,0.1076959172246837,2.3514943028720188
0.1546,154.6,154600.0,-12.591590726485146,-12.586223798036283,-1123.7762019637173,5.366928448861686,-3.652949765530057,-3.646020501235969,1.2729343817222756,6.253271675911366,3.858004619453981,-1.0892200809470154,6.139510486256868e-14,-9.702100102925197,11.362522665037442,0.022947375678862257,0.6440772967126056,0.005424572286094406,0.3705589067729048,3.3024476165672885e-5,0.0,0.2788869904821369,0.10818617683398622,2.3751042056282894
0.15465,154.65,154650.0,-12.770190874255317,-12.764483303251932,-945.5166967480691,5.707571003385001,-3.4878112619410566,-3.481151982246471,1.4346458795236254,6.307255569570858,4.900497141985992,-1.3027530786609478,1.1159235914557044e-13,-10.317898915000349,12.205203213555588,0.02316500075550487,0.6529988553752767,0.005907161309499385,0.37343905801965205,3.302447616567513e-5,0.0,0.2854107692954926,0.10728971984513187,2.3986330965913294
0.1547,154.70000000000002,154700.0,-12.940065211947237,-12.934036826530662,-775.9631734693401,6.028385416577129,-3.304299641496164,-3.2981773092496893,1.6328575167496726,6.368425291551875,6.348151595252161,-1.5867710857186346,2.2112435480209068e-13,-10.897853274539353,13.081484433079593,0.023444118071206076,0.6615679912048268,0.006453638648630183,0.37633762949527244,3.302447616567901e-5,0.0,0.2916275318713024,0.10735480861958215,2.4220799731516456
0.15475,154.75,154750.0,-13.10035913540188,-13.094045416844418,-615.9545831555837,6.313718557462289,-3.1051167825449735,-3.0998981934332432,1.8847468860273295,6.438580532268959,8.45778767711837,-1.9773057463782624,4.91981503604839e-13,-11.413666131358234,13.99872938180888,0.023810716511157216,0.6697323300255505,0.007079826726071819,0.37922349035718556,3.302447616568635e-5,0.0,0.29753183130789096,0.10613104660209823,2.44544383552166
0.1548,154.79999999999998,154800.0,-13.250375776967225,-13.243834610277549,-466.16538972245263,6.541166689676565,-2.8939082891049215,-2.8901441992881893,2.221563900223773,6.520481356473366,11.750824197089194,-2.538941564663573,1.2927593517449723e-12,-11.824836984108154,14.980515369784664,0.02430928660610833,0.6774464054867133,0.007809882430894186,0.3820678802462275,3.302447616570209e-5,0.0,0.3031310740135611,0.10495298631345786,2.4687236867790916
0.15485,154.85,154850.0,-13.389630593015141,-13.38295636929301,-327.0436307069901,6.674223722129957,-2.6756033027090114,-2.6742700400872463,2.7067330516211188,6.6187513305565435,17.443818601757556,-3.4002803478280206,4.427639047611241e-12,-12.0653717071926,16.088645378836315,0.02502478811587947,0.6846748140956169,0.008684023616250099,0.3848496831753888,3.3024476165743554e-5,0.0,0.30845110537634773,0.10415124150474084,2.4919185329104265
0.1549,154.9,154900.0,-13.517933382406948,-13.51129495059263,-198.7050494073715,6.638431814318243,-2.457276829007103,-2.4606315144958333,3.4914880021695667,6.742175467928873,29.024972545938173,-4.860910593148464,2.508694230717031e-11,-12.000668651101444,17.48633217592156,0.02614775818858974,0.6913969470923605,0.009777965759054904,0.387565553887554,3.3024476165904044e-5,0.0,0.3135501868322336,0.10272662969477138,2.515027382854226
0.15495,154.95000000000002,154950.0,-13.635551999089452,-13.629330052093353,-80.66994790664741,6.221946996098706,-2.251028311209537,-2.266644996788942,5.048253222525296,6.911204926165286,60.678239520802464,-7.829051874548435,5.833172670341788e-10,-11.247765489410963,19.692606863740906,0.028235599363280194,0.697616281493861,0.011265183022049667,0.3902568628786955,3.302447616765594e-5,0.0,0.3185633416627038,0.10101953570561507,2.5380492485442807
0.155,155.0,155000.0,-13.743419715216914,-13.717662202868823,7.662202868821861,25.757512348091435,-1.9987434235322448,-0.28987200762680515,1.5328852987732,7.122632588619321,5.594612712369054,-13.146493993719321,54.46293702690842,-46.5633118802839,6.005104662638171,0.03223158158819101,0.7033610645122599,0.013239945993908176,0.3924837872021894,3.8167199438391273e-5,0.0,0.3240468246307062,0.10775413006029212,2.560983144952785
0.15505,155.04999999999998,155050.0,-13.794946145910842,-13.724655954002058,14.655954002056742,70.2901919087847,0.25946477973419435,0.01669390016210723,-0.0012340116869080538,7.1475532782988624,3.625678198632526e-6,-13.19370213276788,141.84422708060555,-127.06755542781546,-0.5707483826550414,0.03231361106841765,0.7061062647473071,0.013497013197868437,0.39257349458535445,4.4159636006555745e-5,0.0,0.326953310220662,0.10791599896641109,2.5838280901332813
0.1551,155.1,155100.0,-13.726170688711392,-13.716181510470443,6.181510470443043,9.989178240948085,2.0349168093473518,0.3240133975141974,-1.3328763149139027,7.116835147750792,4.229903025853488,-13.158068051821498,38.28193544789947,-18.05800248002118,-6.372538331666544,0.032388468893575016,0.7024002729428723,0.013248981145460303,0.39269795068521535,5.1109482871740194e-5,0.0,0.3228678055589578,0.10760585793549199,2.606583105263554
0.15515,155.15,155150.0,-13.6407464628769,-13.652816088142387,-57.18391185761391,-12.069625265487751,1.26277944006226,1.418808856501631,-3.921662437601863,6.955217573804896,36.61770541546997,-8.927981647321428,1.6230717483665085e-9,21.818944233436557,-12.733435125119122,0.03458919929303104,0.6977337211027087,0.011847793443385943,0.39391491680776525,5.2928288627654646e-5,0.0,0.315579080360872,0.11046324996397985,2.6292472146884185
0.1552,155.20000000000002,155200.0,-13.595182218235502,-13.602157663676916,-107.84233632308408,-6.975445441414989,0.5986174880603027,0.6672263119326726,-1.426855386967616,6.863890906893398,4.847419750758346,-6.900383421930047,1.8335011621584175e-10,12.609907245820558,-5.402379205018748,0.03536156630194565,0.695214079761272,0.010973406733607407,0.3944641217962875,5.292828862954296e-5,0.0,0.3116350749551159,0.11145540140994893,2.651819445962327
0.15525,155.25,155250.0,-13.578119267098037,-13.582440003362196,-127.55999663780521,-4.320736264159028,0.1044434961940535,0.1459396948208479,-0.31769352059462724,6.833761695973712,0.24030755482811628,-6.331870619468007,1.046167236281315e-10,7.8108393194809835,-1.1059597032542594,0.0354542478377916,0.6942625252748327,0.010679375621585245,0.39454894262642437,5.292828862960961e-5,0.0,0.3103045758452624,0.11173628092669896,2.6742988298919985
0.1553,155.29999999999998,155300.0,-13.583093414826353,-13.585695091368956,-124.30490863104403,-2.6016765426045696,-0.29001251388702126,-0.26147969495083656,0.45390262765744477,6.838715974034576,0.49054189379603086,-6.416151376385937,1.1687303185141417e-10,4.703197833229095,2.127973513404261,0.035460864061745014,0.694541889531657,0.010708138665247585,0.39455817165306484,5.292828862961453e-5,0.0,0.3106034675029414,0.11179299449744713,2.6966844005787745
0.15535,155.35,155350.0,-13.605990873668283,-13.60738233958179,-102.61766041821043,-1.3914659135067777,-0.6163205027286632,-0.5960653396085547,1.188024324438888,6.872757815949404,3.3604804653773237,-7.0563699963102104,2.3241026922462203e-10,2.515431631199474,4.986265268127986,0.03554530224072896,0.695839497099684,0.01099933256548307,0.3946593098189665,5.2928288629697934e-5,0.0,0.3120910463670904,0.11176032086325129,2.7189751954610073
0.1554,155.4,155400.0,-13.643911904704236,-13.644483575424433,-65.51642457556812,-0.5716707201969441,-0.8937628041909397,-0.8815774227460139,2.115894284337677,6.939343015402913,10.65954433926869,-8.49305039231185,1.133102561681299e-9,1.033441493791197,7.926504825044023,0.035867403220799746,0.698006313148378,0.011579045621923193,0.3949560076264087,5.292828863045221e-5,0.0,0.3145405555637093,0.11166803852616333,2.7411702553561765
0.15545,155.45000000000002,155450.0,-13.694848828140305,-13.695116626527332,-14.883373472668305,-0.26779838702724185,-1.1405180397651906,-1.1372228234700972,3.714726710342553,7.055211784579693,32.8552250774581,-11.68410445556829,2.0502271938334634e-7,0.48411429052892985,11.70430545803532,0.03684119406747694,0.700940684793259,0.012587288740960123,0.39555197227603534,5.2928288692689524e-5,0.0,0.31788623188737236,0.11194871124776024,2.7632686245029667
0.1555,155.5,155500.0,-13.752170076087708,-13.719187687624347,9.187687624346045,32.98238846336048,-0.8868675113037027,-0.1265703758225524,0.6092857870863929,7.127843443934546,0.8838789770130602,-13.160954160528878,70.92509634678176,-59.62412906267822,2.6561405505459628,0.03757857928341361,0.7042489638656511,0.013306569547737887,0.3958747321372409,5.5750053901960315e-5,0.0,0.3215874727576441,0.11468140579890573,2.785269350603274
0.15555,155.54999999999998,155550.0,-13.759959360081783,-13.720587926264146,10.587926264145516,39.37143381763669,0.6159361729143569,0.07218533325192036,-0.28038102553491967,7.1326099096659465,0.18717504638098398,-13.173872222784677,86.8674605972484,-71.17396770501456,-1.685768165683816,0.03759022905642123,0.7046980867082189,0.013368495965872917,0.3958880307998867,5.659764032070843e-5,0.0,0.32208436411951097,0.11468300846134255,2.807171484863974
0.1556,155.6,155600.0,-13.708674520683443,-13.712636246758207,2.6362467582064717,-3.9617260747639502,1.1091174154826233,0.2486181945716188,-0.9823139816672399,7.105005994488322,2.2974779966165397,-13.128119960024751,10.742304416589576,7.161836295000575,-4.152491272699419,0.03764574541843633,0.7016982494967694,0.01313499922401535,0.3959588988547524,5.930232927025848e-5,0.0,0.3187774019058975,0.11455386488820771,2.8289740820386324
0.15565,155.65,155650.0,-13.673010935940379,-13.68124444199754,-28.755558002460187,-8.233506057160723,0.31954182859675945,0.42065946079496325,-1.4456556709639894,7.019084954631414,4.976000759500815,-10.630259949875525,1.8961998055396012e-8,14.884174575041548,-3.9768452949340833,0.03825181833523721,0.6995826787209537,0.01237121336486822,0.39623764963768837,5.946205589730077e-5,0.0,0.31561852868934787,0.11544690975703528,2.8506762004690724
0.1557,155.70000000000002,155700.0,-13.672776055263569,-13.67742957375138,-32.57042624862068,-4.653518487811656,-0.2817565901024027,-0.23112750766395362,0.5967107362322491,7.01017600155926,0.847770720797221,-10.352069900584059,1.2670184671297342e-8,8.412428566871943,2.3127376865970937,0.03830604645874236,0.6995675680892062,0.0122480421054537,0.39626012764778246,5.946205589876004e-5,0.0,0.3154577145601171,0.11559714643579022,2.872276902126765
0.15575,155.75,155750.0,-13.699072911860444,-13.701808989172038,-8.191010827962405,-2.7360773115949333,-0.7542891056461073,-0.7205384816664147,2.4361359711128703,7.073417931152309,14.130377308928681,-12.294041498128014,1.6205490831311402e-6,4.946161704851271,7.78165431364399,0.03860138227272317,0.701154026962596,0.012778073190371305,0.3964206043895904,5.9462056064013554e-5,0.0,0.3174134324409504,0.11591028599642983,2.893775252654197
0.1558,155.79999999999998,155800.0,-13.742264857491417,-13.71782799847344,7.827998473440041,24.4368590179767,-0.7586307243092237,-0.114658175402995,0.5363437076480612,7.123018813043192,0.6849156493658782,-13.154430317527963,55.753269110415616,-44.17589216114225,2.3282776540925765,0.038919139155643566,0.7037629087089466,0.013264715393333135,0.3965662409288417,6.093950910575267e-5,0.0,0.3203615246434121,0.11823538730073982,2.9151703214059848
0.15585,155.85,155850.0,-13.754689272888003,-13.719834648411425,9.834648411423174,34.854624476578024,0.33352330820801523,0.03847271514296105,-0.13572561758871518,7.129952551357841,0.04386057921390036,-13.1691170037172,77.89908920264102,-63.00867599480488,-0.9043392375439556,0.03892926362911877,0.7045151782957447,0.01334148334876456,0.3965766968795544,6.153461897404492e-5,0.0,0.32117950100060266,0.11825094863601347,2.936461181489908
0.1559,155.9,155900.0,-13.71891397599233,-13.714567530403164,4.567530403162782,4.346445589166397,0.8672712470273128,0.15864108391074272,-0.6587353094562038,7.111505859259472,1.0331719236294301,-13.143669033168472,24.536073197028994,-7.857315520380034,-2.9100625633891313,0.03895445230648535,0.7023266373400708,0.01318661376827664,0.39661082917390317,6.294086304306424e-5,0.0,0.3188005267373019,0.11820715976233645,2.957646909807845
0.15595,155.95000000000002,155950.0,-13.690465718160937,-13.698913104206454,-11.086895793546406,-8.44738604551822,0.17882878418261303,0.2974275348165333,-1.2141211418270075,7.064873457168784,3.5097384453126583,-12.052727542635555,5.351250162307171e-7,15.270817526746455,-2.9558073096973043,0.039133016732991556,0.7005687607634524,0.012778601186053604,0.3966999887234761,6.333487745908913e-5,0.0,0.3165449054503077,0.11846994470318688,2.978726587096414
0.156,156.0,156000.0,-13.698670581410335,-13.703196468567784,-6.803531432216222,-4.525887157449989,-0.4757911082265395,-0.42010798345300776,1.3735396371252089,7.077201478979309,4.49193127322393,-12.432717138587769,3.0522140774975903e-6,8.181702192328782,4.634452952774882,0.039200087155807715,0.701080781852324,0.012834658095409414,0.3967321388867353,6.333487758559103e-5,0.0,0.31708076621506415,0.11880743439310852,2.999699297967691
0.15605,156.04999999999998,156050.0,-13.733095857803187,-13.716440271175617,6.440271175615897,16.655586627569907,-0.7405808988681536,-0.11961702936695157,0.5403792859682979,7.118180209104438,0.6952613635800178,-13.146962049902532,41.62587590608856,-30.109245963191352,2.341045758373275,0.03937457672396692,0.7032365712203602,0.01322108956554167,0.3968193398005623,6.41434990723385e-5,0.0,0.3195348030294827,0.11993943106138734,3.0205641309496096
0.1561,156.1,156100.0,-13.753146047521875,-13.719562080833457,9.56208083345709,33.583966688417185,0.05967724106052098,0.002820548786529431,0.020237314233467165,7.129022570699948,0.000975116398533554,-13.166723960282482,74.81795515872797,-60.71163604453078,-0.11886495333987497,0.03938838351779755,0.7044960957416284,0.013329777554508128,0.39683340855836974,6.484878372761701e-5,0.0,0.32088822769049197,0.11997060543072292,3.041320178526291
0.15615,156.15,156150.0,-13.729385147880253,-13.71629906808725,6.299068087250168,13.086079793002341,0.7346195065467279,0.11642287529558393,-0.489113275095207,7.117451903916661,0.5695995139865706,-13.153142179043646,39.793420653575375,-23.65644657206187,-2.296781652440285,0.03939918851205438,0.7029905472071053,0.013236518090902146,0.39684961713076083,6.557002977993019e-5,0.0,0.3192724790688818,0.11992717844856389,3.0619665371782196
0.1562,156.20000000000002,156200.0,-13.699962779107773,-13.709148783733662,-0.8512162663388444,-9.186004625889058,0.27383279864600346,0.246974213436612,-0.7792621790708556,7.09414155515896,1.445832246976805,-12.998636425200807,0.00305106254638457,16.606060109709954,-2.839521450660458,0.03943815342903542,0.701114064933358,0.013032865820059152,0.3968828505295441,6.622864044358317e-5,0.0,0.31715841354980645,0.11980594479003659,3.0825023074222186
0.15625,156.25,156250.0,-13.705749431819962,-13.710599835198728,0.5998351987266108,-4.850403378765526,-0.4675393558130597,-0.34539494449430547,1.3045720457583185,7.098830678054841,4.052162434700105,-13.064935814449896,1.3050625278120835,8.768348519781528,4.138211404325737,0.03950482685244819,0.7014870976520664,0.01303070052933509,0.3969146407195466,6.623587227789802e-5,0.0,0.31749741688322114,0.12049664060151836,3.1029265938513806
0.1563,156.29999999999998,156300.0,-13.737578897492332,-13.71717332755852,7.173327558518308,20.405569933812348,-0.6171409329895631,-0.09603478524544484,0.44017127738053224,7.120704803097377,0.46131131769240336,-13.151632743019935,48.86695384210437,-36.88830287966268,1.918235477589152,0.03955237760462107,0.7035445250980414,0.013245947473704436,0.39694817767144047,6.707474482837991e-5,0.0,0.31973566789863667,0.12076428522846756,3.1232385051747356
0.15635,156.35,156350.0,-13.750831189320543,-13.719278351289855,9.278351289853816,31.55283803068807,0.16536934421805408,0.017894205173871622,-0.05077060418722156,7.127993942694007,0.006137272022703619,-13.1657458646267,71.4603549158161,-57.039849892176235,-0.43520334255929777,0.03956027287740562,0.7044047696273817,0.013322038396937947,0.3969561551776758,6.749427124422015e-5,0.0,0.32066359842331515,0.12079287465838892,3.14343715425682
0.1564,156.4,156400.0,-13.726200800125122,-13.715759889123367,5.759889123366631,10.440911001754843,0.6598532012768534,0.10946692562011806,-0.4624483450067381,7.115605997553932,0.5091868376177883,-13.149899632705313,34.81264773856164,-18.874625341100593,-2.109279848118537,0.039571893028457025,0.7027924029138762,0.013219333013651063,0.3969725984252438,6.81993272394108e-5,0.0,0.31893136640276126,0.12074567366468511,3.1635216581570793
0.15645,156.45000000000002,156450.0,-13.702929350852072,-13.710460539728992,0.460539728990795,-7.531188876920065,0.13829803096084828,0.07257485621474533,-0.3129795968861979,7.098189436008576,0.2332291144453499,-13.071611728452535,0.9101929726312064,13.614556086249465,-0.9271039340713763,0.039596062759228313,0.7012597639820727,0.013059376924497388,0.3969929242002575,6.865340422874639e-5,0.0,0.31721796736004,0.12071537817475037,3.183491138169108
