travel_um,C_pF,Q1_uN,Q2_uN,D_path
0.77,7.164674204437387,0.409066066919787,13.633973970671434,0.0006547130334874604
0.78,7.165583726133905,0.4095035758192656,13.641863975756426,0.0006557966847690852
0.7899999999999999,7.166494220845473,0.40994178071795684,13.649763128713673,0.0006568827976517161
0.7999999999999999,7.167405690120444,0.4103806831380505,13.657671445497412,0.0006579713790811454
0.8099999999999999,7.168318135510566,0.41082028460592984,13.665588942099042,0.0006590624360267587
0.82,7.169231558570974,0.41126058665218596,13.673515634547188,0.0006601559754816324
0.83,7.170145960860214,0.4117015908116309,13.681451538907904,0.0006612520044626248
0.84,7.1710613439402495,0.41214329862331267,13.689396671284655,0.000662350530010471
0.85,7.1719777093764625,0.41258571163052915,13.697351047818607,0.0006634515591898781
0.86,7.172895058737676,0.41302883138084173,13.705314684688549,0.0006645550990896201
0.87,7.173813393596151,0.41347265942609035,13.713287598111124,0.0006656611568226367
0.88,7.1747327155276075,0.41391719732240756,13.721269804340867,0.0006667697395261232
0.8899999999999999,7.175653026111222,0.414362446630233,13.729261319670433,0.0006678808543616333
0.8999999999999999,7.17657432692965,0.4148084089143269,13.73726216043051,0.0006689945085151713
0.9099999999999999,7.177496619569022,0.4152550857437865,13.745272342990118,0.0006701107091972931
0.9199999999999999,7.17841990561897,0.41570247869205884,13.75329188375669,0.0006712294636432033
0.9299999999999999,7.1793441866726155,0.41615058933695603,13.761320799176037,0.0006723507791128515
0.94,7.180269464326599,0.41659941926067,13.769359105732667,0.0006734746628910347
0.95,7.1811957401810815,0.41704897004978736,13.77740681994975,0.000674601122287492
0.96,7.182123015839751,0.41749924329530336,13.78546395838927,0.0006757301646370083
0.9700000000000001,7.183051292909839,0.41795024059263813,13.793530537652197,0.0006768617972995136
0.98,7.183980573002128,0.41840196354164993,13.801606574378523,0.0006779960276601807
0.9900000000000001,7.184910857730955,0.41885441374665194,13.809692085247448,0.0006791328631295315
1.0,7.185842148714234,0.4193075928164254,13.817787086977434,0.0006802723111435337
