t_s,t_ms,tau_us,x1_um,x2_um,tip_overlap_nm,bend_nm,v1_mm_s,v2_mm_s,Vout_mV,C_pF,PR_pW,Qe2_uN,Qwall2_uN,Qbend2_uN,Qfilm2_uN,ER_pJ,Wbase_nJ,Wbias_nJ,Dfilm_nJ,Dwall_nJ,Dstruct_nJ,deltaE_nJ,residual_aJ,a_g
0.38105013323393394,381.05013323393393,31050.133233933906,13.759661941079637,13.720390567259365,10.390567259364156,-39.2713738202718,0.06946403121737643,0.01426329683553667,0.0979437929447396,7.132006671247381,0.022840444229528623,13.170438808582643,-84.8172581692579,70.99308358852545,-0.25479738138636576,0.2621052366519962,2.504255614458636,0.013354971931991342,2.194953303950484,0.000754091608019102,0.0,0.3216410863276952,0.7322227597737777,-3.411173407548698
0.3810507068538193,381.0507068538193,31050.706853819276,13.75969820020693,13.720398286274799,10.398286274798522,-39.29991393213159,0.05695644818586708,0.012649875660430384,0.0906961117906503,7.132032381790862,0.019585201652243187,13.170524920951014,-84.90490861839268,71.04467716292294,-0.2190225279874533,0.26210524880836966,2.5042581825526047,0.013355358391418284,2.194953307856169,0.0007540920489811614,0.0,0.3216440365222874,0.7322227597737777,-3.4114319593887785
0.38105128953376555,381.05128953376556,31051.289533765514,13.759727683907057,13.720405179385365,10.40517938536376,-39.32250452169192,0.04424269670422647,0.01101000384426075,0.08332340169842437,7.132055092515413,0.016530450644278542,13.170607602350717,-84.98235213757957,71.08551544936311,-0.18265746386899048,0.2621052593179369,2.504260271374337,0.01335572052948365,2.194953310642615,0.0007540923956655955,0.0,0.3216464843384443,0.7322219325931653,-3.4116945767877063
0.3810518834871524,381.0518834871524,31051.883487152376,13.759750111800228,13.720411222190233,10.41122219023109,-39.33888960999557,0.03127736038507651,0.009337625862317825,0.07579829267090882,7.13207470785658,0.01367947898053512,13.170686904133035,-85.04925618570941,71.11513570020713,-0.14557041588302128,0.26210526827640845,2.504261861016943,0.013356058071570184,2.1949533124798024,0.0007540926574508918,0.0,0.32164840941520517,0.7322215190028589,-3.411962256369116
0.3810524916458291,381.0524916458291,31052.49164582907,13.75976509594205,13.720416380098882,10.41638009888057,-39.348715843169195,0.017999632310252485,0.007624676121060616,0.06808428099330899,7.132091093182019,0.011036831710418703,13.17076288432386,-85.10515585934392,71.13289913767302,-0.1075853305275312,0.26210527577791265,2.50426292395628,0.013356370586875103,2.1949533135486563,0.0007540928440879648,0.0,0.321649783606855,0.7322223461834715,-3.4122363182159026
0.3810531188080237,381.0531188080237,31053.118808023693,13.759772091148765,13.72042060797659,10.420607976590702,-39.35148317217329,0.004308425655936381,0.0058578534381821075,0.06012115204088242,7.132104069483305,0.008606078387435477,13.170835699524336,-85.14943588126229,71.13790179482996,-0.0684105203223078,0.262105281921896,2.504263421535658,0.013356657752529413,2.194953314048052,0.000754092966051691,0.0,0.32165056772438366,0.7322223461834715,-3.412518922972964
0.3810537735685459,381.0537735685459,31053.773568545883,13.759770234134198,13.720423839560329,10.423839560328084,-39.34639457386836,-0.009979403832796387,0.004013198189199692,0.05180041689356428,7.132113368566607,0.0063887695008263325,13.170905708622614,-85.18117796358494,71.12870284787017,-0.02751879717008215,0.26210528681301937,2.5042632925797843,0.013356919475880968,2.194953314205183,0.0007540930347417867,0.0,0.3216507002611496,0.7322223461834715,-3.4128139411615273
0.3810541666666667,381.0541666666667,31054.16666666666,13.75976462605071,13.720425199481198,10.425199481198117,-39.3394265695122,-0.018552623537631402,0.002905810222123511,0.04680205401040506,7.132116866835823,0.005215314903792553,13.170944786802787,-85.19312513726395,71.11610639229502,-0.0029764289813059793,0.26210528908989295,2.5042628970428127,0.013357057906484924,2.1949533142463653,0.0007540930549479971,0.0,0.32165044309111585,0.7322215190028589,-3.4129910499274443
0.38105447482687727,381.05447482687725,31054.47482687723,13.759757873757804,13.720425961190275,10.42596119027365,-39.3319125675302,-0.025270109737083945,0.0020377989724585928,0.04288249660528587,7.132118515778568,0.004378353607386558,13.170973870600339,-85.1987612827806,71.1025229059308,0.01625707010695676,0.26210529056622855,2.504262420149403,0.01335715661098194,2.1949533143040547,0.0007540930630497272,0.0,0.3216500648349362,0.7322215190028589,-3.4131298844385634
0.3810553058654784,381.05530586547843,31055.30586547839,13.759729351549485,13.720426682228334,10.426682228333775,-39.30266932115088,-0.04336729100055757,-0.00030232690412053186,0.032308480905768495,7.132118173923667,0.0024853284248533515,13.171045504048191,-85.19762749347287,71.04965823549405,0.06809041764857605,0.26210529338140626,2.504260403747174,0.013357379779720397,2.1949533148342506,0.0007540930673300404,0.0,0.3216482710641545,0.7322219325931653,-3.4135042642957085
