position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-5.4564791439374574e-8,-0.006959567126486826,0.0,-5.4564791439374574e-8,-0.0,-0.006959567126486826,6.646734440984576e-7,9.838098215358845e-7,6.846890492676012e-9
-5.4564791439374574e-8,-0.006669585162883208,0.0,-5.4564791439374574e-8,-0.0,-0.006669585162883208,6.369787172610219e-7,9.428177456385558e-7,6.288203247613907e-9
-5.4564791439374574e-8,-0.006379603199279591,0.0,-5.4564791439374574e-8,-0.0,-0.006379603199279591,6.092839904235862e-7,9.018256697412274e-7,5.753289927873595e-9
-5.4564791439374574e-8,-0.0060896212356759735,0.0,-5.4564791439374574e-8,-0.0,-0.0060896212356759735,5.815892635861505e-7,8.608335938438989e-7,5.2421505334550724e-9
-5.4564791439374574e-8,-0.005799639272072356,0.0,-5.4564791439374574e-8,-0.0,-0.005799639272072356,5.538945367487147e-7,8.198415179465703e-7,4.754785064358343e-9
-5.4564791439374574e-8,-0.005509657308468738,0.0,-5.4564791439374574e-8,-0.0,-0.005509657308468738,5.26199809911279e-7,7.788494420492419e-7,4.291193520583404e-9
-5.4564791439374574e-8,-0.00521967534486512,0.0,-5.4564791439374574e-8,-0.0,-0.00521967534486512,4.985050830738433e-7,7.378573661519133e-7,3.851375902130257e-9
-5.4564791439374574e-8,-0.004929693381261502,0.0,-5.4564791439374574e-8,-0.0,-0.004929693381261502,4.708103562364075e-7,6.968652902545848e-7,3.4353322089989023e-9
-5.4564791439374574e-8,-0.004639711417657884,0.0,-5.4564791439374574e-8,-0.0,-0.004639711417657884,4.431156293989718e-7,6.558732143572562e-7,3.043062441189339e-9
-5.4564791439374574e-8,-0.0043497294540542665,0.0,-5.4564791439374574e-8,-0.0,-0.0043497294540542665,4.1542090256153603e-7,6.148811384599278e-7,2.674566598701567e-9
-5.4564791439374574e-8,-0.004059747490450649,0.0,-5.4564791439374574e-8,-0.0,-0.004059747490450649,3.877261757241003e-7,5.738890625625992e-7,2.3298446815355872e-9
-5.4564791439374574e-8,-0.003769765526847031,0.0,-5.4564791439374574e-8,-0.0,-0.003769765526847031,3.6003144888666455e-7,5.328969866652707e-7,2.008896689691399e-9
-5.4564791439374574e-8,-0.003479783563243413,0.0,-5.4564791439374574e-8,-0.0,-0.003479783563243413,3.323367220492288e-7,4.919049107679422e-7,1.711722623169003e-9
-5.4564791439374574e-8,-0.0031898015996397956,0.0,-5.4564791439374574e-8,-0.0,-0.0031898015996397956,3.046419952117931e-7,4.509128348706137e-7,1.4383224819683988e-9
-5.4564791439374574e-8,-0.002899819636036178,0.0,-5.4564791439374574e-8,-0.0,-0.002899819636036178,2.7694726837435737e-7,4.0992075897328517e-7,1.1886962660895857e-9
-5.4564791439374574e-8,-0.00260983767243256,0.0,-5.4564791439374574e-8,-0.0,-0.00260983767243256,2.4925254153692163e-7,3.6892868307595667e-7,9.628439755325643e-10
-5.4564791439374574e-8,-0.002319855708828942,0.0,-5.4564791439374574e-8,-0.0,-0.002319855708828942,2.215578146994859e-7,3.279366071786281e-7,7.607656102973348e-10
-5.4564791439374574e-8,-0.0020298737452253243,0.0,-5.4564791439374574e-8,-0.0,-0.0020298737452253243,1.9386308786205014e-7,2.869445312812996e-7,5.824611703838968e-10
-5.4564791439374574e-8,-0.0017398917816217065,0.0,-5.4564791439374574e-8,-0.0,-0.0017398917816217065,1.661683610246144e-7,2.459524553839711e-7,4.2793065579225075e-10
-5.4564791439374574e-8,-0.001449909818018089,0.0,-5.4564791439374574e-8,-0.0,-0.001449909818018089,1.3847363418717869e-7,2.0496037948664259e-7,2.9717406652239643e-10
-5.4564791439374574e-8,-0.001159927854414471,0.0,-5.4564791439374574e-8,-0.0,-0.001159927854414471,1.1077890734974294e-7,1.6396830358931406e-7,1.901914025743337e-10
-5.4564791439374574e-8,-0.0008699458908108533,0.0,-5.4564791439374574e-8,-0.0,-0.0008699458908108533,8.30841805123072e-8,1.2297622769198556e-7,1.0698266394806269e-10
-5.4564791439374574e-8,-0.0005799639272072355,0.0,-5.4564791439374574e-8,-0.0,-0.0005799639272072355,5.538945367487147e-8,8.198415179465703e-8,4.754785064358342e-11
-5.4564791439374574e-8,-0.00028998196360361777,0.0,-5.4564791439374574e-8,-0.0,-0.00028998196360361777,2.7694726837435736e-8,4.0992075897328514e-8,1.1886962660895856e-11
-5.4564791439374574e-8,0.0,0.0,-5.4564791439374574e-8,0.0,0.0,-0.0,-0.0,0.0
-5.4564791439374574e-8,0.00028998196360361777,0.0,-5.4564791439374574e-8,0.0,0.00028998196360361777,-2.7694726837435736e-8,-4.0992075897328514e-8,1.1886962660895856e-11
-5.4564791439374574e-8,0.0005799639272072355,0.0,-5.4564791439374574e-8,0.0,0.0005799639272072355,-5.538945367487147e-8,-8.198415179465703e-8,4.754785064358342e-11
-5.4564791439374574e-8,0.0008699458908108533,0.0,-5.4564791439374574e-8,0.0,0.0008699458908108533,-8.30841805123072e-8,-1.2297622769198556e-7,1.0698266394806269e-10
