relative_displacement_m,Q1_N,Q2_N
1.67414701007172e-8,3.0264502375048053e-5,-3.0264502375048053e-5
1.692748643516961e-8,3.0600774623659696e-5,-3.0600774623659696e-5
1.7113502769622024e-8,3.093704687227134e-5,-3.093704687227134e-5
1.7299519104074437e-8,3.127331912088298e-5,-3.127331912088298e-5
1.7485535438526853e-8,3.1609591369494635e-5,-3.1609591369494635e-5
1.7671551772979266e-8,3.1945863618106275e-5,-3.1945863618106275e-5
1.7857568107431678e-8,3.228213586671792e-5,-3.228213586671792e-5
1.804358444188409e-8,3.261840811532957e-5,-3.261840811532957e-5
1.8229600776336504e-8,3.295468036394121e-5,-3.295468036394121e-5
1.8415617110788916e-8,3.3290952612552854e-5,-3.3290952612552854e-5
1.8601633445241332e-8,3.36272248611645e-5,-3.36272248611645e-5
1.8787649779693745e-8,3.396349710977615e-5,-3.396349710977615e-5
1.8973666114146158e-8,3.4299769358387794e-5,-3.4299769358387794e-5
1.915968244859857e-8,3.463604160699943e-5,-3.463604160699943e-5
1.9345698783050983e-8,3.497231385561108e-5,-3.497231385561108e-5
1.95317151175034e-8,3.5308586104222726e-5,-3.5308586104222726e-5
1.9717731451955812e-8,3.564485835283437e-5,-3.564485835283437e-5
1.9903747786408225e-8,3.598113060144602e-5,-3.598113060144602e-5
2.0089764120860637e-8,3.631740285005766e-5,-3.631740285005766e-5
2.027578045531305e-8,3.6653675098669305e-5,-3.6653675098669305e-5
2.0461796789765466e-8,3.698994734728095e-5,-3.698994734728095e-5
2.064781312421788e-8,3.73262195958926e-5,-3.73262195958926e-5
2.083382945867029e-8,3.7662491844504245e-5,-3.7662491844504245e-5
2.1019845793122704e-8,3.7998764093115885e-5,-3.7998764093115885e-5
2.1205862127575117e-8,3.833503634172753e-5,-3.833503634172753e-5
2.139187846202753e-8,3.867130859033917e-5,-3.867130859033917e-5
2.1577894796479945e-8,3.9007580838950824e-5,-3.9007580838950824e-5
2.1763911130932358e-8,3.934385308756247e-5,-3.934385308756247e-5
2.194992746538477e-8,3.968012533617411e-5,-3.968012533617411e-5
2.2135943799837184e-8,4.001639758478576e-5,-4.001639758478576e-5
2.2321960134289596e-8,4.0352669833397397e-5,-4.0352669833397397e-5
2.2507976468742012e-8,4.068894208200905e-5,-4.068894208200905e-5
2.2693992803194425e-8,4.1025214330620696e-5,-4.1025214330620696e-5
2.2880009137646838e-8,4.1361486579232336e-5,-4.1361486579232336e-5
2.306602547209925e-8,4.169775882784398e-5,-4.169775882784398e-5
2.3252041806551663e-8,4.203403107645562e-5,-4.203403107645562e-5
2.343805814100408e-8,4.2370303325067276e-5,-4.2370303325067276e-5
2.3624074475456492e-8,4.2706575573678915e-5,-4.2706575573678915e-5
2.3810090809908904e-8,4.304284782229056e-5,-4.304284782229056e-5
2.3996107144361317e-8,4.337912007090221e-5,-4.337912007090221e-5
2.418212347881373e-8,4.371539231951385e-5,-4.371539231951385e-5
2.4368139813266142e-8,4.4051664568125494e-5,-4.4051664568125494e-5
2.455415614771856e-8,4.438793681673714e-5,-4.438793681673714e-5
2.474017248217097e-8,4.472420906534879e-5,-4.472420906534879e-5
2.4926188816623384e-8,4.5060481313960434e-5,-4.5060481313960434e-5
2.5112205151075797e-8,4.5396753562572074e-5,-4.5396753562572074e-5
2.529822148552821e-8,4.573302581118372e-5,-4.573302581118372e-5
2.5484237819980625e-8,4.606929805979537e-5,-4.606929805979537e-5
2.5670254154433038e-8,4.640557030840701e-5,-4.640557030840701e-5
2.585627048888545e-8,4.674184255701866e-5,-4.674184255701866e-5
2.6042286823337863e-8,4.70781148056303e-5,-4.70781148056303e-5
2.6228303157790276e-8,4.7414387054241946e-5,-4.7414387054241946e-5
2.6414319492242692e-8,4.775065930285359e-5,-4.775065930285359e-5
2.6600335826695105e-8,4.808693155146524e-5,-4.808693155146524e-5
2.6786352161147517e-8,4.8423203800076885e-5,-4.8423203800076885e-5
2.697236849559993e-8,4.8759476048688525e-5,-4.8759476048688525e-5
2.7158384830052343e-8,4.909574829730017e-5,-4.909574829730017e-5
2.7344401164504756e-8,4.943202054591181e-5,-4.943202054591181e-5
2.753041749895717e-8,4.9768292794523465e-5,-4.9768292794523465e-5
2.7716433833409584e-8,5.010456504313511e-5,-5.010456504313511e-5
2.7902450167861997e-8,5.044083729174675e-5,-5.044083729174675e-5
2.808846650231441e-8,5.07771095403584e-5,-5.07771095403584e-5
2.8274482836766822e-8,5.111338178897004e-5,-5.111338178897004e-5
2.8460499171219238e-8,5.144965403758169e-5,-5.144965403758169e-5
2.864651550567165e-8,5.178592628619334e-5,-5.178592628619334e-5
2.8832531840124064e-8,5.2122198534804977e-5,-5.2122198534804977e-5
2.9018548174576476e-8,5.245847078341662e-5,-5.245847078341662e-5
2.920456450902889e-8,5.279474303202826e-5,-5.279474303202826e-5
2.9390580843481302e-8,5.313101528063991e-5,-5.313101528063991e-5
2.9576597177933718e-8,5.3467287529251556e-5,-5.3467287529251556e-5
2.976261351238613e-8,5.38035597778632e-5,-5.38035597778632e-5
2.994862984683854e-8,5.413983202647485e-5,-5.413983202647485e-5
3.0134646181290956e-8,5.447610427508649e-5,-5.447610427508649e-5
3.032066251574337e-8,5.4812376523698135e-5,-5.4812376523698135e-5
3.050667885019578e-8,5.514864877230978e-5,-5.514864877230978e-5
3.0692695184648194e-8,5.548492102092142e-5,-5.548492102092142e-5
3.0878711519100607e-8,5.582119326953307e-5,-5.582119326953307e-5
3.1064727853553026e-8,5.615746551814472e-5,-5.615746551814472e-5
3.125074418800544e-8,5.649373776675637e-5,-5.649373776675637e-5
3.143676052245785e-8,5.683001001536801e-5,-5.683001001536801e-5
3.1622776856910264e-8,5.7166282263979654e-5,-5.7166282263979654e-5
3.180879319136268e-8,5.75025545125913e-5,-5.75025545125913e-5
3.199480952581509e-8,5.783882676120294e-5,-5.783882676120294e-5
3.21808258602675e-8,5.8175099009814586e-5,-5.8175099009814586e-5
3.2366842194719915e-8,5.851137125842623e-5,-5.851137125842623e-5
3.255285852917233e-8,5.884764350703787e-5,-5.884764350703787e-5
3.273887486362474e-8,5.918391575564952e-5,-5.918391575564952e-5
3.292489119807716e-8,5.952018800426117e-5,-5.952018800426117e-5
3.311090753252957e-8,5.985646025287282e-5,-5.985646025287282e-5
3.3296923866981985e-8,6.019273250148446e-5,-6.019273250148446e-5
3.34829402014344e-8,6.0529004750096105e-5,-6.0529004750096105e-5
3.366895653588681e-8,6.086527699870775e-5,-6.086527699870775e-5
3.385497287033922e-8,6.120154924731939e-5,-6.120154924731939e-5
3.4040989204791636e-8,6.153782149593103e-5,-6.153782149593103e-5
3.422700553924405e-8,6.187409374454268e-5,-6.187409374454268e-5
3.441302187369646e-8,6.221036599315432e-5,-6.221036599315432e-5
3.4599038208148874e-8,6.254663824176596e-5,-6.254663824176596e-5
3.4785054542601286e-8,6.288291049037762e-5,-6.288291049037762e-5
3.4971070877053706e-8,6.321918273898927e-5,-6.321918273898927e-5
3.515708721150612e-8,6.355545498760091e-5,-6.355545498760091e-5
3.534310354595853e-8,6.389172723621255e-5,-6.389172723621255e-5
3.5529119880410944e-8,6.42279994848242e-5,-6.42279994848242e-5
3.5715136214863357e-8,6.456427173343584e-5,-6.456427173343584e-5
3.590115254931577e-8,6.490054398204748e-5,-6.490054398204748e-5
3.608716888376818e-8,6.523681623065914e-5,-6.523681623065914e-5
3.6273185218220595e-8,6.557308847927078e-5,-6.557308847927078e-5
3.645920155267301e-8,6.590936072788242e-5,-6.590936072788242e-5
3.664521788712542e-8,6.624563297649407e-5,-6.624563297649407e-5
3.683123422157783e-8,6.658190522510571e-5,-6.658190522510571e-5
3.701725055603025e-8,6.691817747371736e-5,-6.691817747371736e-5
3.7203266890482665e-8,6.7254449722329e-5,-6.7254449722329e-5
3.738928322493508e-8,6.759072197094065e-5,-6.759072197094065e-5
3.757529955938749e-8,6.79269942195523e-5,-6.79269942195523e-5
3.77613158938399e-8,6.826326646816393e-5,-6.826326646816393e-5
3.7947332228292316e-8,6.859953871677559e-5,-6.859953871677559e-5
3.813334856274473e-8,6.893581096538723e-5,-6.893581096538723e-5
3.831936489719714e-8,6.927208321399887e-5,-6.927208321399887e-5
3.8505381231649554e-8,6.960835546261052e-5,-6.960835546261052e-5
3.8691397566101966e-8,6.994462771122216e-5,-6.994462771122216e-5
3.8877413900554386e-8,7.028089995983381e-5,-7.028089995983381e-5
3.90634302350068e-8,7.061717220844545e-5,-7.061717220844545e-5
3.924944656945921e-8,7.09534444570571e-5,-7.09534444570571e-5
3.9435462903911624e-8,7.128971670566875e-5,-7.128971670566875e-5
3.9621479238364036e-8,7.162598895428039e-5,-7.162598895428039e-5
3.980749557281645e-8,7.196226120289204e-5,-7.196226120289204e-5
3.999351190726886e-8,7.229853345150368e-5,-7.229853345150368e-5
4.0179528241721274e-8,7.263480570011532e-5,-7.263480570011532e-5
4.036554457617369e-8,7.297107794872697e-5,-7.297107794872697e-5
4.05515609106261e-8,7.330735019733861e-5,-7.330735019733861e-5
4.073757724507851e-8,7.364362244595025e-5,-7.364362244595025e-5
4.092359357953093e-8,7.39798946945619e-5,-7.39798946945619e-5
4.1109609913983345e-8,7.431616694317356e-5,-7.431616694317356e-5
4.129562624843576e-8,7.46524391917852e-5,-7.46524391917852e-5
4.148164258288817e-8,7.498871144039684e-5,-7.498871144039684e-5
4.166765891734058e-8,7.532498368900849e-5,-7.532498368900849e-5
4.1853675251792995e-8,7.566125593762013e-5,-7.566125593762013e-5
4.203969158624541e-8,7.599752818623177e-5,-7.599752818623177e-5
4.222570792069782e-8,7.633380043484342e-5,-7.633380043484342e-5
4.2411724255150233e-8,7.667007268345506e-5,-7.667007268345506e-5
4.2597740589602646e-8,7.70063449320667e-5,-7.70063449320667e-5
4.278375692405506e-8,7.734261718067834e-5,-7.734261718067834e-5
4.296977325850748e-8,7.767888942929001e-5,-7.767888942929001e-5
4.315578959295989e-8,7.801516167790165e-5,-7.801516167790165e-5
4.3341805927412304e-8,7.835143392651329e-5,-7.835143392651329e-5
4.3527822261864716e-8,7.868770617512494e-5,-7.868770617512494e-5
4.371383859631713e-8,7.902397842373658e-5,-7.902397842373658e-5
4.389985493076954e-8,7.936025067234822e-5,-7.936025067234822e-5
4.4085871265221954e-8,7.969652292095986e-5,-7.969652292095986e-5
4.427188759967437e-8,8.003279516957151e-5,-8.003279516957151e-5
4.445790393412678e-8,8.036906741818315e-5,-8.036906741818315e-5
4.464392026857919e-8,8.070533966679479e-5,-8.070533966679479e-5
4.4829936603031605e-8,8.104161191540645e-5,-8.104161191540645e-5
4.5015952937484024e-8,8.13778841640181e-5,-8.13778841640181e-5
4.520196927193644e-8,8.171415641262974e-5,-8.171415641262974e-5
4.538798560638885e-8,8.205042866124139e-5,-8.205042866124139e-5
4.557400194084126e-8,8.238670090985303e-5,-8.238670090985303e-5
4.5760018275293675e-8,8.272297315846467e-5,-8.272297315846467e-5
4.594603460974609e-8,8.305924540707631e-5,-8.305924540707631e-5
4.61320509441985e-8,8.339551765568797e-5,-8.339551765568797e-5
4.631806727865091e-8,8.37317899042996e-5,-8.37317899042996e-5
4.6504083613103326e-8,8.406806215291124e-5,-8.406806215291124e-5
4.669009994755574e-8,8.44043344015229e-5,-8.44043344015229e-5
4.687611628200816e-8,8.474060665013455e-5,-8.474060665013455e-5
4.706213261646057e-8,8.507687889874619e-5,-8.507687889874619e-5
4.7248148950912983e-8,8.541315114735783e-5,-8.541315114735783e-5
4.7434165285365396e-8,8.574942339596948e-5,-8.574942339596948e-5
4.762018161981781e-8,8.608569564458112e-5,-8.608569564458112e-5
4.780619795427022e-8,8.642196789319276e-5,-8.642196789319276e-5
4.7992214288722634e-8,8.675824014180442e-5,-8.675824014180442e-5
4.817823062317505e-8,8.709451239041606e-5,-8.709451239041606e-5
4.836424695762746e-8,8.74307846390277e-5,-8.74307846390277e-5
4.855026329207987e-8,8.776705688763935e-5,-8.776705688763935e-5
4.8736279626532285e-8,8.810332913625099e-5,-8.810332913625099e-5
4.8922295960984704e-8,8.843960138486264e-5,-8.843960138486264e-5
4.910831229543712e-8,8.877587363347428e-5,-8.877587363347428e-5
4.929432862988953e-8,8.911214588208594e-5,-8.911214588208594e-5
4.948034496434194e-8,8.944841813069757e-5,-8.944841813069757e-5
4.9666361298794355e-8,8.978469037930921e-5,-8.978469037930921e-5
4.985237763324677e-8,9.012096262792087e-5,-9.012096262792087e-5
5.003839396769918e-8,9.045723487653251e-5,-9.045723487653251e-5
5.022441030215159e-8,9.079350712514415e-5,-9.079350712514415e-5
5.0410426636604006e-8,9.11297793737558e-5,-9.11297793737558e-5
5.059644297105642e-8,9.146605162236744e-5,-9.146605162236744e-5
5.078245930550883e-8,9.180232387097908e-5,-9.180232387097908e-5
5.096847563996125e-8,9.213859611959073e-5,-9.213859611959073e-5
5.115449197441366e-8,9.247486836820239e-5,-9.247486836820239e-5
5.1340508308866076e-8,9.281114061681403e-5,-9.281114061681403e-5
5.152652464331849e-8,9.314741286542567e-5,-9.314741286542567e-5
5.17125409777709e-8,9.348368511403732e-5,-9.348368511403732e-5
5.1898557312223314e-8,9.381995736264896e-5,-9.381995736264896e-5
5.2084573646675727e-8,9.41562296112606e-5,-9.41562296112606e-5
5.227058998112814e-8,9.449250185987225e-5,-9.449250185987225e-5
5.245660631558055e-8,9.482877410848389e-5,-9.482877410848389e-5
5.2642622650032965e-8,9.516504635709553e-5,-9.516504635709553e-5
5.2828638984485384e-8,9.550131860570718e-5,-9.550131860570718e-5
5.30146553189378e-8,9.583759085431884e-5,-9.583759085431884e-5
5.320067165339021e-8,9.617386310293048e-5,-9.617386310293048e-5
5.338668798784262e-8,9.651013535154212e-5,-9.651013535154212e-5
5.3572704322295035e-8,9.684640760015377e-5,-9.684640760015377e-5
5.375872065674745e-8,9.718267984876541e-5,-9.718267984876541e-5
5.394473699119986e-8,9.751895209737705e-5,-9.751895209737705e-5
5.413075332565227e-8,9.78552243459887e-5,-9.78552243459887e-5
5.4316769660104686e-8,9.819149659460034e-5,-9.819149659460034e-5
5.45027859945571e-8,9.852776884321198e-5,-9.852776884321198e-5
5.468880232900951e-8,9.886404109182362e-5,-9.886404109182362e-5
5.487481866346193e-8,9.920031334043529e-5,-9.920031334043529e-5
5.506083499791434e-8,9.953658558904693e-5,-9.953658558904693e-5
5.5246851332366756e-8,9.987285783765857e-5,-9.987285783765857e-5
5.543286766681917e-8,0.00010020913008627022,-0.00010020913008627022
5.561888400127158e-8,0.00010054540233488186,-0.00010054540233488186
5.5804900335723994e-8,0.0001008816745834935,-0.0001008816745834935
