t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.4411875,441187.5,13.731676208787134,13.71645225359269,-0.014692322652655883,2.187019957467443e-13,4.051662989182738e-19,6.4522535926886215
0.44125,441250.0,13.731746300990489,13.716451771929043,0.011691820111917174,2.187020055109358e-13,4.0517043482133657e-19,6.451771929041327
0.4413125,441312.5,13.732888909883055,13.716634898443516,0.006828734805958698,2.1870203135211034e-13,4.0517084841164285e-19,6.634898443514319
0.441375,441375.0,13.732147266517076,13.716528342027928,-0.01740200649587566,2.1870204549235697e-13,4.0517208918256167e-19,6.528342027927061
0.4414375,441437.5,13.730779231203673,13.7163054651287,-0.007714469526935919,2.187020849486999e-13,4.051753979050119e-19,6.305465128699108
0.4415,441500.0,13.731348599911104,13.716387407941957,0.013591536410150967,2.187020946803504e-13,4.0517415713409306e-19,6.387407941956764
0.4415625,441562.5,13.73209483966127,13.716512562955591,-0.000534494673701411,2.187021106190083e-13,4.051782930371558e-19,6.512562955589854
0.441625,441625.0,13.730935913040817,13.716335216377423,-0.018028431604974582,2.1870213498778936e-13,4.0517787944684955e-19,6.335216377421893
0.4416875,441687.5,13.730010487394248,13.71617811262533,-0.000777591656952413,2.1870215948834576e-13,4.051787066274621e-19,6.178112625329114
0.44175,441750.0,13.730856253402887,13.716308973936409,0.012289183805700857,2.1870217289517752e-13,4.0518118816929976e-19,6.3089739364081465
0.4418125,441812.5,13.731094416063254,13.716355823837551,-0.007151059946243966,2.1870218064311958e-13,4.051840833014437e-19,6.355823837550414
0.441875,441875.0,13.729754850913451,13.716143217302488,-0.015771254054472585,2.1870221282305877e-13,4.0517953380807465e-19,6.143217302486685
0.4419375,441937.5,13.729326543217672,13.71606416578513,0.004803973870935887,2.1870222470623238e-13,4.05177052266237e-19,6.064165785130254
0.442,442000.0,13.730212851812968,13.716206754829045,0.008556946672036997,2.1870223930015074e-13,4.051836697111374e-19,6.206754829043428
0.4420625,442062.5,13.729942374598924,13.71617200966128,-0.011998330770752175,2.1870224542448165e-13,4.051820153499123e-19,6.172009661279936
0.442125,442125.0,13.728646417781842,13.715959771592665,-0.011541306068311382,2.1870227805415685e-13,4.051803609886872e-19,5.959771592665034
0.4421875,442187.5,13.72866764354121,13.715954433984518,0.008224719698621496,2.1870228364019707e-13,4.0518118816929976e-19,5.9544339845172045
0.44225,442250.0,13.729392591577746,13.716075540290742,0.003456769913261836,2.187022952083161e-13,4.05189046385119e-19,6.075540290741127
0.4423125,442312.5,13.728702039981377,13.715970273431422,-0.014561216833798246,2.1870230600161866e-13,4.051861512529751e-19,5.970273431421492
0.442375,442375.0,13.727622208652921,13.715787632127427,-0.006451404148876765,2.187023322268135e-13,4.051861512529751e-19,5.787632127425983
0.4424375,442437.5,13.72797283071866,13.715838973977828,0.009242952769448563,2.1870233689442541e-13,4.0518449689174997e-19,5.838973977827366
0.4425,442500.0,13.728398877583414,13.71591458059584,-0.0019223245532042812,2.1870234360083108e-13,4.05239917992791e-19,5.9145805958395785
